File Path,Matched Keywords,Snippet 1,Snippet 2
docs/operations/caching-policy.md,tokens?,**Rationale**: Signed URLs contain time-limited authentication tokens. They must never be cached to prevent unauthorized,- Contains auth tokens
docs/operations/cleanup-jobs.md,tokens?,"--headers=""Authorization=Bearer $(gcloud auth print-identity-token)"" \",
docs/operations/database-migration.md,"tokens?, shadow","-H ""Authorization: Bearer $ACCESS_TOKEN""",SHADOW_DATABASE_URL=postgresql://user:password@host:5432/shadow_db
docs/operations/incident-response.md,tokens?,"-H ""Authorization: Bearer $STATUS_PAGE_TOKEN"" \",
docs/operations/monitoring.md,"tokens?, \bcolor[s]?\b",color: 'danger',color: 'warning'
docs/plans/PRIORITY_IMPLEMENTATION_PLAN.md,tokens?,[ ] 4.3 Legg til backend endpoint for push tokens,
docs/plans/REPOSITORY_ORGANIZATION_PLAN.md,design[\s-]?system,│   └── design-system/,
docs/plans/STATS_GUIDE_PAGE_PLAN.md,"tailwind, design[\s-]?system",└── stats-guide.css         # (eller Tailwind),### Farger (fra design system)
docs/reference/AK_ICON_BADGE_SYSTEM_SPEC.md,tokens?,| Token | Value | Use Case |,| Type | Token | Use Case |
docs/reference/Archive/APP_IMPLEMENTERING_PLAN.md,\bcolor[s]?\b,"tabBarIcon: ({ focused, color, size }) => {",return <Ionicons name={iconName} size={size} color={color} />;
docs/reference/Archive/APP_STATUS.md,tailwind,- `tailwind.config.js` - Tailwind configuration,├── tailwind.config.js    # Tailwind configuration
docs/reference/Archive/ARBEIDSFLYT_GUIDE.md,tokens?,**Unngå duplikater & Minimer token-bruk**,## 2. CLAUDE CODE ARBEIDSFLYT (Minimer tokens)
docs/reference/Archive/CLAUDE_PROJECT_OPPDATERING_GUIDE.md,tokens?,| **ARBEIDSFLYT_GUIDE.md** | Sjelden (ved nye beste-praksis) | Token-optimalisering |,"| Pdf/*.pdf | For store, token-ineffektivt |"
docs/reference/Archive/CLAUDE_PROJECT_SJEKKLISTE.md,tokens?,- [ ] **ARBEIDSFLYT_GUIDE.md** (10K - token-optimalisering),Token-optimalisering:
docs/reference/Archive/DESIGN_MIGRATION_GUIDE.md,tailwind,### I Tailwind-klasser,2. **Ikke hardkod hex-verdier** - bruk alltid tokens eller Tailwind-klasser
docs/reference/Archive/DESIGN_SYSTEM_COMPLETE.md,tailwind,### Metode 3: Tailwind CSS,| `tailwind.config.js` | Tailwind CSS configuration |
docs/reference/Archive/DESIGN_SYSTEM_GUIDE.md,tailwind,| Navn | Hex | CSS Variable | Tailwind | Bruk |,### Tailwind CSS
docs/reference/Archive/DESIGN_SYSTEM_OPPDATERING.md,tailwind,1. **tailwind.config.js**,- Komplett Tailwind-konfigurasjon med alle design tokens
docs/reference/Archive/REACT_NATIVE_CONVERSION_GUIDE.md,"tailwind, \bcolor[s]?\b","color: '#DC2626',",<Icon size={14} style={{ color: config.color }} />
docs/reference/IUP_GENERERING_KOMPLETT_FLYT.md,tokens?,Authorization: Bearer {token},
docs/reference/STRATEGI_AARSPLAN_OG_DATA.md,shadow,,
docs/reference/api/BACKEND_SETUP.md,\bcolor[s]?\b,"INSERT INTO coaches (id, first_name, last_name, email, specializations, role, color) VALUES","coach:coaches(first_name, last_name, color),"
docs/reference/design/IUP_SKJERM_OVERSIKT 2.md,tailwind,- **Teknologi:** React + Tailwind CSS,2. **Tailwind CSS** for styling
docs/reference/design/IUP_SKJERM_OVERSIKT.md,tailwind,- **Teknologi:** React + Tailwind CSS,2. **Tailwind CSS** for styling
docs/reference/kategori/QA_RAPPORT_KATEGORI_SYSTEM.md,design[\s-]?system,**Neste QA Økt**: Økt 2 - Design System Compliance Check,
docs/specs/AK_ICON_BADGE_SYSTEM_SPEC.md,tokens?,| Token | Value | Use Case |,| Type | Token | Use Case |
docs/specs/APP_FUNCTIONALITY.md,design[\s-]?system,> **KILDE:** `/packages/design-system/figma/ak_golf_complete_figma_kit.svg`,
docs/specs/BASELINE_SCREEN.md,"tokens?, \bcolor[s]?\b",## 9. Design Tokens,Colors:
docs/specs/BESLUTNINGSMOTOR_SPEC.md,"shadow, css[\s-]?variables?",- Box-shadow for dybde,### CSS Variables brukt
docs/specs/DASHBOARD_IMPLEMENTATION.md,"tokens?, \bcolor[s]?\b",## Design Tokens,### Brand Colors
docs/specs/DASHBOARD_SPEC.md,"tailwind, tokens?",- `/Design/tokens/tailwind.config.js` - Tailwind config,**Sekundære kilder (tokens):**
docs/specs/DESIGN_SYSTEM.md,tailwind,### Tailwind Config,### Tailwind Typography Classes
docs/specs/FEATURE_AUDIT_INVENTORY.md,"tokens?, \bcolor[s]?\b",| Period color indicators | View | Shows E/G/S/T period colors and names | ✅ Functional |,| Session type legend | View | Color legend for session types | ✅ Functional |
docs/specs/HOME_SCREEN.md,"tokens?, \bcolor[s]?\b",## 8. Design Tokens,Colors:
docs/specs/PROOF_SCREEN.md,"tokens?, \bcolor[s]?\b","- Delta value: `--text-title-1` (28pt), color varies (see below)",**Why neutral colors:** Color-coding implies judgment. The number speaks for itself.
docs/specs/PRO_GAP_ANALYSIS_MVP_COMPLETE.md,\bcolor[s]?\b,### 1. **Dynamic Color Schemes** (5 nivåer),✅ 4-column breakdown grid (emojis + colors)
docs/specs/REFLECTION_SCREEN.md,\bcolor[s]?\b,### Color Independence,- Selection state indicated by both color AND indicator dot
docs/specs/SAMMENLIGNING_OG_ANALYTICS.md,\bcolor[s]?\b,,
docs/specs/SESSION_SCREEN.md,--ak-,**Background:** `--ak-primary`,**Text:** `--ak-white`
docs/specs/TRAJECTORY_SCREEN.md,"tokens?, \bcolor[s]?\b",## 10. Design Tokens,**All deltas in same color:** `--ak-steel`. No green/red.
golf-app-design-examples/components-ui-kit.md,"dark[\s-]?mode, \bcolor[s]?\b",Dark Mode    ●━━━━━━━○,Color: #B3B3B3 → #FFFFFF on hover
golf-app-design-examples/cra-setup/README.md,"tokens?, dark[\s-]?mode","│   ├── theme.ts        # Design tokens (farger, spacing, etc.)",- Dark mode som standard
golf-app-design-examples/cra-setup/src/components/ui/BottomNav.tsx,\bcolor[s]?\b,background-color: ${theme.colors.surface.dark};,border-top: 1px solid ${theme.colors.surface.border};
golf-app-design-examples/cra-setup/src/components/ui/Button.tsx,\bcolor[s]?\b,background-color: ${theme.colors.primary[700]};,color: ${theme.colors.text.primary};
golf-app-design-examples/cra-setup/src/components/ui/Card.tsx,\bcolor[s]?\b,background-color: ${({ $elevated }) =>,$elevated ? theme.colors.surface.elevated : theme.colors.surface.card};
golf-app-design-examples/cra-setup/src/components/ui/Input.tsx,\bcolor[s]?\b,color: ${theme.colors.text.secondary};,background-color: ${theme.colors.surface.dark};
golf-app-design-examples/cra-setup/src/components/ui/ProgressBar.tsx,\bcolor[s]?\b,"default: `linear-gradient(90deg, ${theme.colors.primary[700]}, ${theme.colors.primary[500]})`,","success: theme.colors.success,"
golf-app-design-examples/cra-setup/src/styles/globals.css,"dark[\s-]?mode, \bcolor[s]?\b",/* Surface (Dark Mode) */,/* Primary Colors */
golf-app-design-examples/cra-setup/src/styles/theme.ts,"tokens?, dark[\s-]?mode",// ProSwing Golf App - Design Tokens,// Surface - Dark mode
golf-app-design-examples/design-system.md,"dark[\s-]?mode, \bcolor[s]?\b",### Dark Mode Bakgrunn,- Hover: Lett glow eller border-color change
golf-app-design-examples/figma-import/README-FIGMA-SETUP.md,"tailwind, tokens?",3. Eksporter som React + Tailwind CSS,"1. Installer plugin: **""Figma Tokens""** eller **""Tokens Studio""**"
golf-app-design-examples/figma-import/styles.css,"dark[\s-]?mode, \bcolor[s]?\b",SURFACE COLORS (Dark Mode),PRIMARY COLORS - Forest Green
golf-app-design-examples/figma-import/tokens-studio-import.json,tokens?,"""selectedTokenSets"": {","""tokenSetOrder"": [""global"", ""dark"", ""light""]"
golf-app-design-examples/figma-specifications.md,"dark[\s-]?mode, \bcolor[s]?\b",### Surface Colors (Dark Mode),## Color Styles
golf-app-design-examples/figma-variables.json,"tokens?, \bcolor[s]?\b","""name"": ""ProSwing Golf Design Tokens"",","""name"": ""Colors"","
golf-app-design-examples/icon-library.md,"tailwind, \bcolor[s]?\b",- Tailwind-vennlig,| 🎨 | color | Fargevelger |
golf-app-design-examples/react-components-examples.tsx,"tailwind, \bcolor[s]?\b",// Using React + TypeScript + Tailwind CSS,${onClick ? 'cursor-pointer hover:border-primary-600 transition-colors duration-200' : ''}
golf-app-design-examples/tailwind-config.js,tailwind,// tailwind.config.js - Premium Golf Coaching App,/** @type {import('tailwindcss').Config} */
golf-app-design-examples/web-dashboard.md,\bcolor[s]?\b,│  │  ┌──────────┐ ┌──────────┐ ┌──────────┐    │  │ 🎨 Color: [Green ▼]     ││,
package.json,design[\s-]?system,"""design-system:check"": ""node scripts/design-system-gate/run-gate.js"",","""design-system:contrast"": ""node scripts/design-system-gate/contrast-checker.js --verbose"","
packages/design-system/AK_Golf_Design_Variants/00-DESIGN-OVERSIKT.md,tailwind,| UI Framework | Tailwind CSS 3.4.19 |,3. `tailwind.config.js` - Tailwind konfigurasjon
packages/design-system/AK_Golf_Design_Variants/AK_ICON_BADGE_SYSTEM_SPEC.md,tokens?,| Token | Value | Use Case |,| Type | Token | Use Case |
packages/design-system/AK_Golf_Design_Variants/GAMIFICATION_RESEARCH_PACKAGE.md,\bcolor[s]?\b,**Colors by Rarity:**,"- Unlocked: Full color, glow effect"
packages/design-system/AK_Golf_Design_Variants/icons.jsx,\bcolor[s]?\b,* - Primary color: #10456A (currentColor for flexibility),"const IconWrapper = ({ children, size = 24, className = '', color = 'currentColor', ...props }) => ("
packages/design-system/AK_Golf_Design_Variants/index.css,tailwind,* Always use CSS variables or Tailwind classes that reference these tokens.,@tailwind base;
packages/design-system/COLOR_USAGE_RULES.md,tailwind,| Token | Tailwind Class | Use For |,| Intent | Token Path | Tailwind Class |
packages/design-system/components/Avatar.tsx,\bcolor[s]?\b,const colors = [,return colors[Math.abs(hash) % colors.length];
packages/design-system/components/Badge.tsx,\bcolor[s]?\b,"color: 'var(--text-secondary)',","color: 'var(--accent)',"
packages/design-system/components/Button.tsx,\bcolor[s]?\b,"color: '#FFFFFF',","color: '#10456A',"
packages/design-system/components/Card.tsx,\bcolor[s]?\b,"color: '#1C1C1E',","<div style={{ fontSize: '13px', color: '#8E8E93' }}>{subtitle}</div>"
packages/design-system/components/Input.tsx,\bcolor[s]?\b,"color: '#1C1C1E',","transition: 'border-color 0.2s ease, box-shadow 0.2s ease',"
packages/design-system/components/Progress.tsx,\bcolor[s]?\b,<span style={{ color: 'var(--text-primary)' }}>{label || ''}</span>,<span style={{ color: variantColors[variant] }}>
packages/design-system/components/index.ts,tokens?,// Re-export tokens for convenience,"export { tokens, getTypographyStyle, colorWithOpacity } from '../tokens/design-tokens.js';"
packages/design-system/docs/Color-Icon-Contract-v1.md,"tailwind, tokens?",### I CSS/Tailwind,"- **ALDRI** bruk rå palette-tokens (`--ak-*`, `--gray-*`) i komponenter"
packages/design-system/docs/Component-Token-Audit.md,tokens?,# Component Token Audit Plan,> **Formål:** Kartlegge token-bruk i de 15 viktigste komponentene
packages/design-system/docs/Lint-Violations-Report.md,tokens?,| Rå `--ak-*` tokens | ~562 | ~20 filer |,| Rå `--gray-*` tokens | ~15 | ~11 filer |
packages/design-system/docs/Token-Usage-Matrix.md,tokens?,# Token Usage Matrix,Denne matrisen definerer eksakt hvilke tokens som skal brukes for hvilke formål.
packages/design-system/docs/design-inventory.md,tailwind,"| Tailwind config | 3 | `apps/web/`, `packages/design-system/tokens/`, `packages/design-system/AK_Golf_Design_Variants/`",| `apps/web/src/index.css` | Global CSS | Importert i `index.js` - AKTIV | **HIGH** | Faktisk SSOT for CSS vars (1871 li
packages/design-system/examples/README.md,tokens?,| **index.html** | 25KB | Navigation hub with design tokens reference |,## 🎨 Design Tokens
packages/design-system/package.json,"tailwind, tokens?","""./tailwind"": ""./tokens/tailwind.config.js"",","""description"": ""Design tokens and React components for IUP Golf"","
packages/design-system/scripts/lint-colors.js,tailwind,* - Arbitrary Tailwind color values,"'**/tailwind.config.*', // Tailwind config"
packages/design-system/src/tokens/colors.ts,tailwind,"* - Always use semanticColors or Tailwind classes (text-ak-*, bg-ak-*, etc.)",// Flatten semantic colors for Tailwind config generation
packages/design-system/tokens/design-tokens.js,tokens?,* AK Golf Academy - Design Tokens v3.1,* import { tokens } from './design-tokens';
packages/design-system/tokens/tailwind.config.js,tailwind,/** @type {import('tailwindcss').Config} */,* AK Golf Premium Light - Tailwind Configuration
packages/design-system/tokens/tokens.css,tokens?,/* AK Golf Academy - Design Tokens v3.0 */,/* ==================== SEMANTIC TOKEN LAYER ==================== */
scripts/README.md,\bcolor[s]?\b,└── update-colors.sh,
scripts/contract-check.ts,tailwind,"/#22c55e/i, // tailwind green","/#ef4444/i, // tailwind red"
scripts/design-system-gate/DESIGN_SYSTEM_GATE.md,tokens?,## Allowed Tokens Reference,| Token | Value | Usage |
scripts/design-system-gate/contrast-checker.js,tokens?,* Validates text-token on surface-token contrast ratios.,* Extensible: Add more token pairs to CONTRAST_PAIRS array.
scripts/design-system-gate/eslint-plugin-component-boundary.js,design[\s-]?system,* Enforces that scope flows only import allowed UI components from the design system.,* Allowlist (from packages/design-system):
scripts/design-system-gate/eslint-plugin-design-tokens.js,tokens?,* ESLint Plugin: Design Token Enforcement,* Blocks raw style values in apps/** that should use design tokens.
scripts/design-system-gate/run-gate.js,tokens?,* 1. ESLint design token rules,function checkESLintDesignTokens() {
scripts/design-system-gate/stylelint.config.js,tokens?,* Stylelint Configuration: Design Token Enforcement for CSS,// Block rgb/hsl functions (use tokens)
scripts/update-status.js,design[\s-]?system,- ✅ Design System v2.1 implementert,
